id;title;link
341118102;PipelineProfiler_A_Visual_Analytics_Tool_for_the_Exploration_of_AutoML_Pipelines;https://www.researchgate.net/publication/341118102_PipelineProfiler_A_Visual_Analytics_Tool_for_the_Exploration_of_AutoML_Pipelines
344150254;HyperTendril_Visual_Analytics_for_User-Driven_Hyperparameter_Optimization_of_Deep_Neural_Networks;https://www.researchgate.net/publication/344150254_HyperTendril_Visual_Analytics_for_User-Driven_Hyperparameter_Optimization_of_Deep_Neural_Networks
338737085;How_do_Data_Science_Workers_Collaborate_Roles_Workflows_and_Tools;https://www.researchgate.net/publication/338737085_How_do_Data_Science_Workers_Collaborate_Roles_Workflows_and_Tools
346578620;VisEvol_Visual_Analytics_to_Support_Hyperparameter_Search_through_Evolutionary_Optimization;https://www.researchgate.net/publication/346578620_VisEvol_Visual_Analytics_to_Support_Hyperparameter_Search_through_Evolutionary_Optimization
344347640;Survey_of_explainable_machine_learning_with_visual_and_granular_methods_beyond_quasi-explanations;https://www.researchgate.net/publication/344347640_Survey_of_explainable_machine_learning_with_visual_and_granular_methods_beyond_quasi-explanations
343252849;Ari_The_Automated_R_Instructor;https://www.researchgate.net/publication/343252849_Ari_The_Automated_R_Instructor
341225468;Ad_hoc_efforts_for_advancing_data_science_education;https://www.researchgate.net/publication/341225468_Ad_hoc_efforts_for_advancing_data_science_education
344744220;Evaluation_of_an_Online_Intervention_to_Teach_Artificial_Intelligence_With_LearningML_to_10-16-Year-Old_Students;https://www.researchgate.net/publication/344744220_Evaluation_of_an_Online_Intervention_to_Teach_Artificial_Intelligence_With_LearningML_to_10-16-Year-Old_Students
346099844;Tensions_and_trade-offs_of_participatory_learning_in_the_age_of_machine_learning;https://www.researchgate.net/publication/346099844_Tensions_and_trade-offs_of_participatory_learning_in_the_age_of_machine_learning
343870037;Relating_Spatial_Skills_and_Expression_Evaluation;https://www.researchgate.net/publication/343870037_Relating_Spatial_Skills_and_Expression_Evaluation
344830904;The_Stained_Glass_of_Knowledge_On_Understanding_Novice_Mental_Models_of_Computing;https://www.researchgate.net/publication/344830904_The_Stained_Glass_of_Knowledge_On_Understanding_Novice_Mental_Models_of_Computing
343833741;TACTOPI_a_Playful_Approach_to_Promote_Computational_Thinking_for_Visually_Impaired_Children;https://www.researchgate.net/publication/343833741_TACTOPI_a_Playful_Approach_to_Promote_Computational_Thinking_for_Visually_Impaired_Children
344411984;Assessing_4th_Grade_Students'_Computational_Thinking_through_Scratch_Programming_Projects;https://www.researchgate.net/publication/344411984_Assessing_4th_Grade_Students'_Computational_Thinking_through_Scratch_Programming_Projects
344021868;Does_Inquiry-based_Education_Using_Robots_Have_an_Effect_on_Learners'_Inquiry_Skills_Subject_Knowledge_and_Skills_and_Motivation;https://www.researchgate.net/publication/344021868_Does_Inquiry-based_Education_Using_Robots_Have_an_Effect_on_Learners'_Inquiry_Skills_Subject_Knowledge_and_Skills_and_Motivation
344674258;Conceptualisations_of_landscape_differ_across_European_languages;https://www.researchgate.net/publication/344674258_Conceptualisations_of_landscape_differ_across_European_languages
344244921;Teaching_Tech_to_Talk_K-12_Conversational_Artificial_Intelligence_Literacy_Curriculum_and_Development_Tools;https://www.researchgate.net/publication/344244921_Teaching_Tech_to_Talk_K-12_Conversational_Artificial_Intelligence_Literacy_Curriculum_and_Development_Tools
344034873;Making_Data_Science_Count_In_and_For_Education;https://www.researchgate.net/publication/343875656_Making_Data_Science_Count_In_and_For_Education
343875063;Futurama_Learning_Design_and_Technology_Research_Methods;https://www.researchgate.net/publication/343875063_Futurama_Learning_Design_and_Technology_Research_Methods
